date,CAPE,div_growth,div_yield,earn_yield,PBV,PE,price_sales_ratio,10usy_bond_yield,cons_sent,cons_sent_percent_change,CPIAUCSL_PCH,fed_effective_rate,fed_effect_rate_pch,gdp,gdp_percent_change,pmi_index,unemploy_rate
2016-04-17,25.92,7.52,2.17,4.17,2.74,23.88,1.83,1.75,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-18,25.92,7.52,2.17,4.17,2.74,23.88,1.83,1.77,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-19,25.92,7.52,2.17,4.17,2.74,23.87,1.83,1.79,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-20,25.92,7.52,2.17,4.17,2.74,23.87,1.83,1.85,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-21,25.92,7.52,2.17,4.17,2.74,23.86,1.83,1.87,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-22,25.92,7.52,2.17,4.17,2.74,23.86,1.83,1.89,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-23,25.92,7.52,2.17,4.17,2.74,23.85,1.83,1.89,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-24,25.92,7.52,2.17,4.17,2.74,23.85,1.83,1.89,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-25,25.92,7.52,2.17,4.17,2.74,23.84,1.83,1.91,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-26,25.92,7.52,2.17,4.17,2.74,23.84,1.83,1.94,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-27,25.92,7.52,2.17,4.17,2.74,23.83,1.83,1.86,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-28,25.92,7.52,2.17,4.17,2.74,23.83,1.83,1.83,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,51.8,5.1
2016-04-29,25.92,7.52,2.17,4.17,2.74,23.82,1.83,1.83,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,50.8,5.1
2016-04-30,25.92,7.52,2.12,4.17,2.74,23.82,1.83,1.83,89.0,-2.2,0.38,0.37,0.01,18611.62,1.01,50.8,5.1
2016-05-01,25.69,7.52,2.12,4.2,2.74,23.81,1.83,1.83,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-02,25.69,7.52,2.12,4.2,2.74,23.82,1.83,1.87,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-03,25.69,7.52,2.12,4.2,2.74,23.82,1.83,1.8,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-04,25.69,7.52,2.12,4.2,2.74,23.83,1.83,1.77,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-05,25.69,7.52,2.12,4.2,2.74,23.83,1.83,1.74,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-06,25.69,7.52,2.12,4.2,2.74,23.84,1.83,1.78,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-07,25.69,7.52,2.12,4.2,2.74,23.84,1.83,1.78,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-08,25.69,7.52,2.12,4.2,2.74,23.85,1.83,1.78,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-09,25.69,7.52,2.12,4.2,2.74,23.85,1.83,1.75,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-10,25.69,7.52,2.12,4.2,2.74,23.86,1.83,1.75,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-11,25.69,7.52,2.12,4.2,2.74,23.86,1.83,1.74,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-12,25.69,7.52,2.12,4.2,2.74,23.87,1.83,1.75,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-13,25.69,7.52,2.12,4.2,2.74,23.87,1.83,1.7,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-14,25.69,7.52,2.12,4.2,2.74,23.88,1.83,1.7,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-15,25.69,7.52,2.12,4.2,2.74,23.88,1.83,1.7,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-16,25.69,7.52,2.12,4.2,2.74,23.89,1.83,1.75,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-17,25.69,7.52,2.12,4.2,2.74,23.89,1.83,1.76,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-18,25.69,7.52,2.12,4.2,2.74,23.9,1.83,1.86,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-19,25.69,7.52,2.12,4.2,2.74,23.9,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-20,25.69,7.52,2.12,4.2,2.74,23.91,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-21,25.69,7.52,2.12,4.2,2.74,23.91,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-22,25.69,7.52,2.12,4.2,2.74,23.92,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-23,25.69,7.52,2.12,4.2,2.74,23.92,1.83,1.83,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-24,25.69,7.52,2.12,4.2,2.74,23.93,1.83,1.86,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-25,25.69,7.52,2.12,4.2,2.74,23.93,1.83,1.87,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-26,25.69,7.52,2.12,4.2,2.74,23.94,1.83,1.83,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-27,25.69,7.52,2.12,4.2,2.74,23.94,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-28,25.69,7.52,2.12,4.2,2.74,23.95,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-29,25.69,7.52,2.12,4.2,2.74,23.95,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-30,25.69,7.52,2.12,4.2,2.74,23.96,1.83,1.85,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,50.8,4.8
2016-05-31,25.69,7.52,2.14,4.2,2.74,23.96,1.83,1.84,94.7,6.4,0.24,0.37,0.0,18611.62,1.01,51.3,4.8
2016-06-01,25.84,7.52,2.14,4.17,2.74,23.97,1.83,1.84,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-02,25.84,7.52,2.14,4.17,2.74,23.99,1.83,1.81,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-03,25.84,7.52,2.14,4.17,2.74,24.01,1.83,1.7,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-04,25.84,7.52,2.14,4.17,2.74,24.02,1.83,1.7,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-05,25.84,7.52,2.14,4.17,2.74,24.04,1.83,1.7,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-06,25.84,7.52,2.14,4.17,2.74,24.06,1.83,1.73,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-07,25.84,7.52,2.14,4.17,2.74,24.08,1.83,1.71,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-08,25.84,7.52,2.14,4.17,2.74,24.1,1.83,1.7,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-09,25.84,7.52,2.14,4.17,2.74,24.12,1.83,1.68,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-10,25.84,7.52,2.14,4.17,2.74,24.14,1.83,1.64,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-11,25.84,7.52,2.14,4.17,2.74,24.15,1.83,1.64,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-12,25.84,7.52,2.14,4.17,2.74,24.17,1.83,1.64,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-13,25.84,7.52,2.14,4.17,2.74,24.19,1.83,1.61,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-14,25.84,7.52,2.14,4.17,2.74,24.21,1.83,1.62,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-15,25.84,7.52,2.14,4.17,2.74,24.23,1.83,1.58,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-16,25.84,7.52,2.14,4.17,2.74,24.24,1.83,1.57,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-17,25.84,7.52,2.14,4.17,2.74,24.26,1.83,1.61,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-18,25.84,7.52,2.14,4.17,2.74,24.28,1.83,1.61,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-19,25.84,7.52,2.14,4.17,2.74,24.3,1.83,1.61,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-20,25.84,7.52,2.14,4.17,2.74,24.32,1.83,1.67,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-21,25.84,7.52,2.14,4.17,2.74,24.34,1.83,1.7,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-22,25.84,7.52,2.14,4.17,2.74,24.36,1.83,1.69,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-23,25.84,7.52,2.14,4.17,2.74,24.37,1.83,1.74,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-24,25.84,7.52,2.14,4.17,2.74,24.39,1.83,1.57,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-25,25.84,7.52,2.14,4.17,2.74,24.41,1.83,1.57,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-26,25.84,7.52,2.14,4.17,2.74,24.43,1.83,1.57,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-27,25.84,7.52,2.14,4.17,2.74,24.45,1.83,1.46,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-28,25.84,7.52,2.14,4.17,2.74,24.46,1.83,1.46,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-29,25.84,7.52,2.14,4.17,2.74,24.48,1.83,1.51,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,51.3,4.9
2016-06-30,25.84,6.51,2.13,4.17,2.74,24.5,1.86,1.48,93.5,-1.27,0.28,0.38,0.01,18611.62,1.01,53.2,4.9
2016-07-01,26.69,6.51,2.13,4.08,2.74,24.52,1.86,1.46,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-02,26.69,6.51,2.13,4.08,2.74,24.52,1.86,1.46,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-03,26.69,6.51,2.13,4.08,2.74,24.52,1.86,1.46,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-04,26.69,6.51,2.13,4.08,2.74,24.52,1.86,1.46,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-05,26.69,6.51,2.13,4.08,2.74,24.53,1.86,1.38,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-06,26.69,6.51,2.13,4.08,2.74,24.53,1.86,1.37,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-07,26.69,6.51,2.13,4.08,2.74,24.53,1.86,1.39,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-08,26.69,6.51,2.13,4.08,2.74,24.53,1.86,1.36,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-09,26.69,6.51,2.13,4.08,2.74,24.53,1.86,1.36,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-10,26.69,6.51,2.13,4.08,2.74,24.53,1.86,1.36,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-11,26.69,6.51,2.13,4.08,2.74,24.54,1.86,1.43,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-12,26.69,6.51,2.13,4.08,2.74,24.54,1.86,1.52,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-13,26.69,6.51,2.13,4.08,2.74,24.54,1.86,1.47,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-14,26.69,6.51,2.13,4.08,2.74,24.54,1.86,1.53,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-15,26.69,6.51,2.13,4.08,2.74,24.54,1.86,1.59,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-16,26.69,6.51,2.13,4.08,2.74,24.54,1.86,1.59,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-17,26.69,6.51,2.13,4.08,2.74,24.55,1.86,1.59,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-18,26.69,6.51,2.13,4.08,2.74,24.55,1.86,1.59,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-19,26.69,6.51,2.13,4.08,2.74,24.55,1.86,1.55,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-20,26.69,6.51,2.13,4.08,2.74,24.55,1.86,1.58,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-21,26.69,6.51,2.13,4.08,2.74,24.55,1.86,1.56,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-22,26.69,6.51,2.13,4.08,2.74,24.55,1.86,1.57,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-23,26.69,6.51,2.13,4.08,2.74,24.56,1.86,1.57,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-24,26.69,6.51,2.13,4.08,2.74,24.56,1.86,1.57,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-25,26.69,6.51,2.13,4.08,2.74,24.56,1.86,1.58,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-26,26.69,6.51,2.13,4.08,2.74,24.56,1.86,1.56,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-27,26.69,6.51,2.13,4.08,2.74,24.56,1.86,1.51,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-28,26.69,6.51,2.13,4.08,2.74,24.56,1.86,1.51,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,53.2,4.8
2016-07-29,26.69,6.51,2.13,4.08,2.74,24.57,1.86,1.45,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,52.6,4.8
2016-07-30,26.69,6.51,2.13,4.08,2.74,24.57,1.86,1.45,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,52.6,4.8
2016-07-31,26.69,6.51,2.08,4.08,2.74,24.57,1.86,1.45,90.0,-3.74,-0.05,0.39,0.01,18775.46,0.88,52.6,4.8
2016-08-01,26.95,6.51,2.08,4.07,2.74,24.57,1.86,1.51,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-02,26.95,6.51,2.08,4.07,2.74,24.56,1.86,1.55,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-03,26.95,6.51,2.08,4.07,2.74,24.55,1.86,1.54,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-04,26.95,6.51,2.08,4.07,2.74,24.54,1.86,1.51,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-05,26.95,6.51,2.08,4.07,2.74,24.52,1.86,1.59,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-06,26.95,6.51,2.08,4.07,2.74,24.51,1.86,1.59,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-07,26.95,6.51,2.08,4.07,2.74,24.5,1.86,1.59,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-08,26.95,6.51,2.08,4.07,2.74,24.49,1.86,1.59,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-09,26.95,6.51,2.08,4.07,2.74,24.48,1.86,1.54,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-10,26.95,6.51,2.08,4.07,2.74,24.47,1.86,1.51,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-11,26.95,6.51,2.08,4.07,2.74,24.46,1.86,1.57,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-12,26.95,6.51,2.08,4.07,2.74,24.45,1.86,1.51,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-13,26.95,6.51,2.08,4.07,2.74,24.43,1.86,1.51,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-14,26.95,6.51,2.08,4.07,2.74,24.42,1.86,1.51,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-15,26.95,6.51,2.08,4.07,2.74,24.41,1.86,1.56,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-16,26.95,6.51,2.08,4.07,2.74,24.4,1.86,1.58,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-17,26.95,6.51,2.08,4.07,2.74,24.39,1.86,1.56,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-18,26.95,6.51,2.08,4.07,2.74,24.38,1.86,1.54,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-19,26.95,6.51,2.08,4.07,2.74,24.37,1.86,1.58,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-20,26.95,6.51,2.08,4.07,2.74,24.36,1.86,1.58,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-21,26.95,6.51,2.08,4.07,2.74,24.34,1.86,1.58,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-22,26.95,6.51,2.08,4.07,2.74,24.33,1.86,1.54,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-23,26.95,6.51,2.08,4.07,2.74,24.32,1.86,1.55,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-24,26.95,6.51,2.08,4.07,2.74,24.31,1.86,1.56,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-25,26.95,6.51,2.08,4.07,2.74,24.3,1.86,1.58,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-26,26.95,6.51,2.08,4.07,2.74,24.29,1.86,1.62,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-27,26.95,6.51,2.08,4.07,2.74,24.28,1.86,1.62,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-28,26.95,6.51,2.08,4.07,2.74,24.27,1.86,1.62,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-29,26.95,6.51,2.08,4.07,2.74,24.25,1.86,1.56,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-30,26.95,6.51,2.08,4.07,2.74,24.24,1.86,1.57,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,52.6,4.9
2016-08-31,26.95,6.51,2.07,4.07,2.74,24.23,1.86,1.58,89.8,-0.22,0.18,0.4,0.01,18775.46,0.88,49.4,4.9
2016-09-01,26.73,6.51,2.07,4.13,2.74,24.22,1.86,1.57,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-02,26.73,6.51,2.07,4.13,2.74,24.2,1.86,1.6,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-03,26.73,6.51,2.07,4.13,2.74,24.18,1.86,1.6,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-04,26.73,6.51,2.07,4.13,2.74,24.15,1.86,1.6,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-05,26.73,6.51,2.07,4.13,2.74,24.13,1.86,1.6,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-06,26.73,6.51,2.07,4.13,2.74,24.11,1.86,1.54,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-07,26.73,6.51,2.07,4.13,2.74,24.09,1.86,1.54,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-08,26.73,6.51,2.07,4.13,2.74,24.07,1.86,1.6,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-09,26.73,6.51,2.07,4.13,2.74,24.05,1.86,1.67,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-10,26.73,6.51,2.07,4.13,2.74,24.02,1.86,1.67,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-11,26.73,6.51,2.07,4.13,2.74,24.0,1.86,1.67,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-12,26.73,6.51,2.07,4.13,2.74,23.98,1.86,1.67,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-13,26.73,6.51,2.07,4.13,2.74,23.96,1.86,1.72,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-14,26.73,6.51,2.07,4.13,2.74,23.94,1.86,1.7,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-15,26.73,6.51,2.07,4.13,2.74,23.92,1.86,1.7,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-16,26.73,6.51,2.07,4.13,2.74,23.9,1.86,1.69,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-17,26.73,6.51,2.07,4.13,2.74,23.87,1.86,1.69,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-18,26.73,6.51,2.07,4.13,2.74,23.85,1.86,1.69,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-19,26.73,6.51,2.07,4.13,2.74,23.83,1.86,1.7,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-20,26.73,6.51,2.07,4.13,2.74,23.81,1.86,1.69,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-21,26.73,6.51,2.07,4.13,2.74,23.79,1.86,1.66,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-22,26.73,6.51,2.07,4.13,2.74,23.76,1.86,1.63,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-23,26.73,6.51,2.07,4.13,2.74,23.74,1.86,1.62,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-24,26.73,6.51,2.07,4.13,2.74,23.72,1.86,1.62,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-25,26.73,6.51,2.07,4.13,2.74,23.7,1.86,1.62,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-26,26.73,6.51,2.07,4.13,2.74,23.68,1.86,1.58,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-27,26.73,6.51,2.07,4.13,2.74,23.66,1.86,1.56,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-28,26.73,6.51,2.07,4.13,2.74,23.64,1.86,1.57,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-29,26.73,6.51,2.07,4.13,2.74,23.61,1.86,1.56,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,49.4,5.0
2016-09-30,26.73,5.92,2.09,4.13,2.78,23.59,1.9,1.6,91.2,1.56,0.26,0.4,0.0,18775.46,0.88,51.5,5.0
2016-10-01,26.53,5.92,2.09,4.24,2.78,23.57,1.9,1.6,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-02,26.53,5.92,2.09,4.24,2.78,23.56,1.9,1.6,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-03,26.53,5.92,2.09,4.24,2.78,23.56,1.9,1.62,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-04,26.53,5.92,2.09,4.24,2.78,23.55,1.9,1.69,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-05,26.53,5.92,2.09,4.24,2.78,23.54,1.9,1.71,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-06,26.53,5.92,2.09,4.24,2.78,23.53,1.9,1.74,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-07,26.53,5.92,2.09,4.24,2.78,23.53,1.9,1.73,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-08,26.53,5.92,2.09,4.24,2.78,23.52,1.9,1.73,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-09,26.53,5.92,2.09,4.24,2.78,23.51,1.9,1.73,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-10,26.53,5.92,2.09,4.24,2.78,23.51,1.9,1.73,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-11,26.53,5.92,2.09,4.24,2.78,23.5,1.9,1.77,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-12,26.53,5.92,2.09,4.24,2.78,23.49,1.9,1.77,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
2016-10-13,26.53,5.92,2.09,4.24,2.78,23.48,1.9,1.75,87.2,-4.39,0.23,0.4,0.0,18968.04,1.03,51.5,4.9
